sku;country;stock_flat;stock_atomic;last_update_flat;last_update_atomic
H002163Z 02420;1;0;2021-01-19 9:44:38;2021-01-19 10:48:17
H002163Z 04340;1;0;2021-01-19 9:44:38;2021-01-19 10:48:17
H002163Z 04345;1;0;2021-01-19 9:44:38;2021-01-19 10:48:17
H002163Z 04350;1;0;2021-01-19 9:44:38;2021-01-19 10:48:16
H002163Z 04355;1;0;2021-01-19 9:44:38;2021-01-19 10:48:16
H002163Z 04360;1;0;2021-01-19 9:44:38;2021-01-19 10:48:17
H002163Z 04365;1;0;2021-01-19 9:44:38;2021-01-19 10:48:17
H002163Z 04370;1;0;2021-01-19 9:44:38;2021-01-19 10:48:17
H002163Z 04375;1;0;2021-01-19 9:44:38;2021-01-19 10:48:16
H002163Z 04380;1;0;2021-01-19 9:44:38;2021-01-19 10:48:17
H002163Z 04385;1;0;2021-01-19 9:44:38;2021-01-19 10:48:17
H002163Z 04390;1;0;2021-01-19 9:44:38;2021-01-19 10:48:17
H002163Z 04395;1;0;2021-01-19 9:44:38;2021-01-19 10:48:16
H002163Z 04400;1;0;2021-01-19 9:44:38;2021-01-19 10:48:16
H002163Z 04405;1;0;2021-01-19 9:44:38;2021-01-19 10:48:16
H002163Z 04410;1;0;2021-01-19 9:44:38;2021-01-19 10:48:16
H002163Z 04415;1;0;2021-01-19 9:44:38;2021-01-19 10:48:18
H002163Z 04420;1;0;2021-01-19 9:44:38;2021-01-19 10:48:17
H002163Z 08340;1;0;2021-01-19 9:44:38;2021-01-19 10:48:19
H002163Z 08345;1;0;2021-01-19 9:44:38;2021-01-19 10:48:19
H002163Z 08350;1;0;2021-01-19 9:44:38;2021-01-19 10:48:19
H002163Z 08355;1;0;2021-01-19 9:44:38;2021-01-19 10:48:19
H002163Z 08360;1;0;2021-01-19 9:44:38;2021-01-19 10:48:19
H002163Z 08365;1;0;2021-01-19 9:44:38;2021-01-19 10:48:19
H002163Z 08370;1;0;2021-01-19 9:44:38;2021-01-19 10:48:18
H002163Z 08375;1;0;2021-01-19 9:44:38;2021-01-19 10:48:18
H002163Z 08380;1;0;2021-01-19 9:44:38;2021-01-19 10:48:18
H002163Z 08385;1;0;2021-01-19 9:44:38;2021-01-19 10:48:19
H002163Z 08390;1;0;2021-01-19 9:44:38;2021-01-19 10:48:19
H002163Z 08395;1;0;2021-01-19 9:44:38;2021-01-19 10:48:19
H002163Z 08400;1;0;2021-01-19 9:44:38;2021-01-19 10:48:19
H002163Z 08405;1;0;2021-01-19 9:44:38;2021-01-19 10:48:19
H002163Z 08410;1;0;2021-01-19 9:44:38;2021-01-19 10:48:19
H002163Z 08415;1;0;2021-01-19 9:44:38;2021-01-19 10:48:19
H002163Z 08420;1;0;2021-01-19 9:44:38;2021-01-19 10:48:19
H002163Z 09340;1;0;2021-01-19 9:44:38;2021-01-19 10:48:17
H002163Z 09345;1;0;2021-01-19 9:44:38;2021-01-19 10:48:17
H002163Z 09350;1;0;2021-01-19 9:44:38;2021-01-19 10:48:18
H002163Z 09355;1;0;2021-01-19 9:44:38;2021-01-19 10:48:16
H002163Z 09360;1;0;2021-01-19 9:44:38;2021-01-19 10:48:18
H002163Z 09365;1;0;2021-01-19 9:44:38;2021-01-19 10:48:18
H002163Z 09370;1;0;2021-01-19 9:44:38;2021-01-19 10:48:17
H002163Z 09375;1;0;2021-01-19 9:44:38;2021-01-19 10:48:15
H002163Z 09380;1;0;2021-01-19 9:44:38;2021-01-19 10:48:17
H002163Z 09385;1;0;2021-01-19 9:44:38;2021-01-19 10:48:18
H002163Z 09390;1;0;2021-01-19 9:44:38;2021-01-19 10:48:18
H002163Z 09395;1;0;2021-01-19 9:44:38;2021-01-19 10:48:17
H002163Z 09400;1;0;2021-01-19 9:44:38;2021-01-19 10:48:17
H002163Z 09405;1;0;2021-01-19 9:44:38;2021-01-19 10:48:18
H002163Z 09410;1;0;2021-01-19 9:44:38;2021-01-19 10:48:18
H002163Z 09415;1;0;2021-01-19 9:44:38;2021-01-19 10:48:16
H002163Z 09420;1;0;2021-01-19 9:44:38;2021-01-19 10:48:17
H002163Z 11340;1;0;2021-01-19 9:44:38;2021-01-19 10:48:20
H002163Z 11345;1;0;2021-01-19 9:44:38;2021-01-19 10:48:19
H002163Z 11350;1;0;2021-01-19 9:44:38;2021-01-19 10:48:19
H002163Z 11355;1;0;2021-01-19 9:44:38;2021-01-19 10:48:19
H002163Z 11360;1;0;2021-01-19 9:44:38;2021-01-19 10:48:19
